Time,V(v),E.Y,E.Y.00,E.Y.01,E.Y.02,E.Y.03,E.Y.04,E.Y.05,E.Y.06,E.Y.07,E.Y.08,E.Y.09,E.Y.10,E.Y.11,E.Y.12,E.Y.13,E.Y.14,E.Y.15,E.Y.16,E.Y.17,E.Y.18,E.Y.19,E.Y.20,E.Y.21,E.Y.22,E.X,E.X.00,E.X.01,E.X.02,E.X.03,E.X.04,E.X.05,E.X.06,E.X.07,E.X.08,E.X.09,E.X.10,E.X.11,E.X.12,E.X.13,E.X.14,E.X.15,E.X.16,E.X.17,E.X.18,E.X.19,E.X.20,E.X.21,E.X.22,V(v).00,V(v).01,V(v).02,V(v).03,V(v).04,V(v).05,V(v).06,V(v).07,V(v).08,V(v).09,V(v).10,V(v).11,V(v).12,V(v).13,V(v).14,V(v).15,V(v).16,V(v).17,V(v).18,V(v).19,V(v).20,V(v).21,V(v).22,Vt(v),U0,U1
2024-05-10 02:16:00,49.2742,-28.6566,-5.04211,-5.04211,-5.04211,-5.04211,-5.04211,-0.494031,-0.494031,-0.494031,-0.494031,-0.494031,-0.494031,-0.494031,-0.69168,-0.69168,-0.69168,-0.69168,-0.69168,-0.69168,-0.69168,1.78263,-0.494031,1.78263,1.78263,85.7292,-0.266648,-0.266648,-0.266648,-0.266648,-0.266648,7.13726,7.13726,7.13726,7.13726,7.13726,7.13726,7.13726,5.6744,5.6744,5.6744,5.6744,5.6744,5.6744,5.6744,-3.25213,7.13726,-3.25213,-3.25213,-0.413951,-1.36186,-1.14943,-0.769394,-1.13247,3.9496,2.75614,1.37779,1.35947,1.30273,1.33079,2.08024,2.7173,2.31943,0.94438,1.87107,1.73925,4.15145,4.5025,-9.91759,30.8641,0.417965,0.334698,42.6142,2.01,8.67
2024-05-10 02:17:00,59.7905,-33.3684,-5.78936,-5.78936,-5.78936,-5.78936,-5.78936,-0.670687,-0.670687,-0.670687,-0.670687,-0.670687,-0.670687,-0.670687,-0.843789,-0.843789,-0.843789,-0.843789,-0.843789,-0.843789,-0.843789,2.28348,-0.670687,2.28348,2.28348,99.6205,-0.615739,-0.615739,-0.615739,-0.615739,-0.615739,8.42338,8.42338,8.42338,8.42338,8.42338,8.42338,8.42338,6.40031,6.40031,6.40031,6.40031,6.40031,6.40031,6.40031,-3.16334,8.42338,-3.16334,-3.16334,-0.4833,-1.62541,-1.42643,-0.993288,-1.52863,4.63602,3.24849,1.62174,1.59574,1.51782,1.55527,2.44632,3.05535,2.59713,1.04945,2.0917,1.95867,4.67353,5.05293,-8.54327,36.2199,0.579564,0.491209,52.0505,2.69,10.43
2024-05-10 02:18:00,35.0133,-27.4002,-4.66168,-4.66168,-4.66168,-4.66168,-4.66168,-0.433151,-0.433151,-0.433151,-0.433151,-0.433151,-0.433151,-0.433151,-0.534378,-0.534378,-0.534378,-0.534378,-0.534378,-0.534378,-0.534378,1.03803,-0.433151,1.03803,1.03803,66.3929,-0.157862,-0.157862,-0.157862,-0.157862,-0.157862,5.69335,5.69335,5.69335,5.69335,5.69335,5.69335,5.69335,4.44984,4.44984,4.44984,4.44984,4.44984,4.44984,4.44984,-3.17115,5.69335,-3.17115,-3.17115,-0.380427,-1.24143,-1.03216,-0.679875,-0.981624,3.1393,2.19664,1.09713,1.08056,1.03042,1.05473,1.65548,2.1321,1.82129,0.742566,1.46965,1.3643,3.25668,3.53407,-11.0768,24.5284,0.187099,0.115286,30.2433,1.86,6.63
2024-05-10 02:19:00,8.99416,-18.9349,-3.26323,-3.26323,-3.26323,-3.26323,-3.26323,-0.100486,-0.100486,-0.100486,-0.100486,-0.100486,-0.100486,-0.100486,-0.134988,-0.134988,-0.134988,-0.134988,-0.134988,-0.134988,-0.134988,-0.28998,-0.100486,-0.28998,-0.28998,32.0286,0.377873,0.377873,0.377873,0.377873,0.377873,2.78866,2.78866,2.78866,2.78866,2.78866,2.78866,2.78866,2.57984,2.57984,2.57984,2.57984,2.57984,2.57984,2.57984,-3.40964,2.78866,-3.40964,-3.40964,-0.253682,-0.771659,-0.554276,-0.302594,-0.326937,1.56989,1.08141,0.542906,0.540362,0.529759,0.536154,0.822056,1.26236,1.10815,0.473752,0.903519,0.799424,1.9128,2.11912,-14.7335,12.2766,-0.241521,-0.299899,7.22416,0.8,2.57
2024-05-10 02:20:00,22.4092,-22.7902,-3.86639,-3.86639,-3.86639,-3.86639,-3.86639,-0.275978,-0.275978,-0.275978,-0.275978,-0.275978,-0.275978,-0.275978,-0.378087,-0.378087,-0.378087,-0.378087,-0.378087,-0.378087,-0.378087,0.465382,-0.275978,0.465382,0.465382,49.2437,0.0924926,0.0924926,0.0924926,0.0924926,0.0924926,4.18603,4.18603,4.18603,4.18603,4.18603,4.18603,4.18603,3.54935,3.54935,3.54935,3.54935,3.54935,3.54935,3.54935,-3.18414,4.18603,-3.18414,-3.18414,-0.309751,-0.985102,-0.779102,-0.484593,-0.649367,2.32043,1.61716,0.808762,0.7987,0.767145,0.782924,1.22144,1.70787,1.46711,0.604208,1.18642,1.09055,2.60445,2.83824,-12.2807,18.1343,0.00623407,-0.0581449,19.1192,1.31,4.6
2024-05-10 02:21:00,56.3666,-32.4351,-5.49825,-5.49825,-5.49825,-5.49825,-5.49825,-0.686087,-0.686087,-0.686087,-0.686087,-0.686087,-0.686087,-0.686087,-0.958508,-0.958508,-0.958508,-0.958508,-0.958508,-0.958508,-0.958508,2.41814,-0.686087,2.41814,2.41814,92.3733,-0.611949,-0.611949,-0.611949,-0.611949,-0.611949,7.70025,7.70025,7.70025,7.70025,7.70025,7.70025,7.70025,5.93649,5.93649,5.93649,5.93649,5.93649,5.93649,5.93649,-2.5748,7.70025,-2.5748,-2.5748,-0.4597,-1.54909,-1.36407,-0.952985,-1.47181,4.21697,2.96604,1.47891,1.4515,1.37115,1.40899,2.229,2.80752,2.35637,0.929901,1.88833,1.80822,4.30999,4.61612,-5.83022,32.9391,0.64789,0.568478,49.2866,2.64,9.72
2024-05-10 02:22:00,60.738,-34.6202,-5.82313,-5.82313,-5.82313,-5.82313,-5.82313,-0.747816,-0.747816,-0.747816,-0.747816,-0.747816,-0.747816,-0.747816,-1.0391,-1.0391,-1.0391,-1.0391,-1.0391,-1.0391,-1.0391,2.58389,-0.747816,2.58389,2.58389,98.1399,-0.656607,-0.656607,-0.656607,-0.656607,-0.656607,8.17192,8.17192,8.17192,8.17192,8.17192,8.17192,8.17192,6.18216,6.18216,6.18216,6.18216,6.18216,6.18216,6.18216,-2.40918,8.17192,-2.40918,-2.40918,-0.487082,-1.64232,-1.4476,-1.01231,-1.56504,4.46959,3.14676,1.56852,1.53845,1.45072,1.49185,2.36356,2.91756,2.44165,0.958259,1.95443,1.88107,4.48257,4.79071,-4.80998,34.9105,0.707374,0.628766,53.168,2.81,10.38
2024-05-10 02:23:00,26.4655,-23.8975,-4.09857,-4.09857,-4.09857,-4.09857,-4.09857,-0.290831,-0.290831,-0.290831,-0.290831,-0.290831,-0.290831,-0.290831,-0.437147,-0.437147,-0.437147,-0.437147,-0.437147,-0.437147,-0.437147,0.660676,-0.290831,0.660676,0.660676,53.8548,0.0729465,0.0729465,0.0729465,0.0729465,0.0729465,4.59652,4.59652,4.59652,4.59652,4.59652,4.59652,4.59652,3.66965,3.66965,3.66965,3.66965,3.66965,3.66965,3.66965,-2.98984,4.59652,-2.98984,-2.98984,-0.329001,-1.04926,-0.834535,-0.522602,-0.706875,2.5515,1.77634,0.888674,0.878235,0.845112,0.861835,1.34244,1.75881,1.50301,0.613246,1.21302,1.12527,2.68618,2.91585,-11.0821,19.9412,0.0762809,0.0128336,22.6555,1.4,5.21
2024-05-10 02:24:00,60.2877,-38.3802,-6.23814,-6.23814,-6.23814,-6.23814,-6.23814,-0.860824,-0.860824,-0.860824,-0.860824,-0.860824,-0.860824,-0.860824,-1.13474,-1.13474,-1.13474,-1.13474,-1.13474,-1.13474,-1.13474,2.54675,-0.860824,2.54675,2.54675,97.6853,-0.815612,-0.815612,-0.815612,-0.815612,-0.815612,8.34364,8.34364,8.34364,8.34364,8.34364,8.34364,8.34364,6.00682,6.00682,6.00682,6.00682,6.00682,6.00682,6.00682,-2.34451,8.34364,-2.34451,-2.34451,-0.524696,-1.78174,-1.58942,-1.12428,-1.75934,4.53543,3.20811,1.59667,1.56111,1.45938,1.50618,2.40348,2.81602,2.33501,0.900135,1.86216,1.82167,4.33775,4.60459,-4.61616,35.4155,0.69853,0.6216,52.9577,3.22,10.55
2024-05-10 02:25:00,59.3968,-39.1066,-6.18088,-6.18088,-6.18088,-6.18088,-6.18088,-1.02301,-1.02301,-1.02301,-1.02301,-1.02301,-1.02301,-1.02301,-1.14141,-1.14141,-1.14141,-1.14141,-1.14141,-1.14141,-1.14141,2.65724,-1.02301,2.65724,2.65724,96.8241,-1.07103,-1.07103,-1.07103,-1.07103,-1.07103,8.17971,8.17971,8.17971,8.17971,8.17971,8.17971,8.17971,6.25725,6.25725,6.25725,6.25725,6.25725,6.25725,6.25725,-2.35303,8.17971,-2.35303,-2.35303,-0.526675,-1.81779,-1.66541,-1.20727,-1.93711,4.39464,3.1363,1.55644,1.51265,1.39054,1.44526,2.33832,2.93952,2.4445,0.947713,1.95176,1.89958,4.52434,4.81288,-4.42964,34.2989,0.732939,0.654374,52.6068,3.56,10.35
2024-05-10 02:26:00,57.9884,-38.8087,-6.02156,-6.02156,-6.02156,-6.02156,-6.02156,-1.07601,-1.07601,-1.07601,-1.07601,-1.07601,-1.07601,-1.07601,-1.16042,-1.16042,-1.16042,-1.16042,-1.16042,-1.16042,-1.16042,2.67669,-1.07601,2.67669,2.67669,94.9146,-1.04697,-1.04697,-1.04697,-1.04697,-1.04697,7.94458,7.94458,7.94458,7.94458,7.94458,7.94458,7.94458,6.20859,6.20859,6.20859,6.20859,6.20859,6.20859,6.20859,-2.28911,7.94458,-2.28911,-2.28911,-0.513191,-1.77165,-1.6237,-1.17741,-1.88979,4.24454,3.04211,1.50763,1.46098,1.33208,1.3893,2.26285,2.91248,2.41716,0.933447,1.92837,1.88346,4.48521,4.76425,-4.12526,33.1194,0.741882,0.664223,51.4184,3.49,10.06
2024-05-10 02:27:00,57.8238,-37.3937,-5.86015,-5.86015,-5.86015,-5.86015,-5.86015,-0.990615,-0.990615,-0.990615,-0.990615,-0.990615,-0.990615,-0.990615,-1.19009,-1.19009,-1.19009,-1.19009,-1.19009,-1.19009,-1.19009,2.72089,-0.990615,2.72089,2.72089,94.556,-0.947585,-0.947585,-0.947585,-0.947585,-0.947585,7.77371,7.77371,7.77371,7.77371,7.77371,7.77371,7.77371,6.27486,6.27486,6.27486,6.27486,6.27486,6.27486,6.27486,-2.27325,7.77371,-2.27325,-2.27325,-0.497591,-1.70994,-1.55561,-1.12054,-1.78653,4.17121,2.97973,1.47828,1.43574,1.31739,1.37031,2.22042,2.94097,2.4378,0.939135,1.94386,1.90273,4.53065,4.80817,-3.97072,32.5533,0.756494,0.678533,51.2238,3.3,9.9
2024-05-10 02:28:00,57.7669,-36.3373,-5.76799,-5.76799,-5.76799,-5.76799,-5.76799,-0.894613,-0.894613,-0.894613,-0.894613,-0.894613,-0.894613,-0.894613,-1.16653,-1.16653,-1.16653,-1.16653,-1.16653,-1.16653,-1.16653,2.60842,-0.894613,2.60842,2.60842,94.1135,-0.729773,-0.729773,-0.729773,-0.729773,-0.729773,7.74027,7.74027,7.74027,7.74027,7.74027,7.74027,7.74027,6.05247,6.05247,6.05247,6.05247,6.05247,6.05247,6.05247,-2.1757,7.74027,-2.1757,-2.1757,-0.484522,-1.64259,-1.46124,-1.0309,-1.60877,4.17974,2.97141,1.47646,1.43868,1.3323,1.38046,2.22005,2.83394,2.34584,0.901247,1.86949,1.8344,4.36744,4.63028,-3.7917,32.6288,0.725382,0.650709,50.8669,2.96,9.86
2024-05-10 02:29:00,57.2394,-36.396,-5.8291,-5.8291,-5.8291,-5.8291,-5.8291,-0.895354,-0.895354,-0.895354,-0.895354,-0.895354,-0.895354,-0.895354,-1.11727,-1.11727,-1.11727,-1.11727,-1.11727,-1.11727,-1.11727,2.57776,-0.895354,2.57776,2.57776,93.1983,-0.749312,-0.749312,-0.749312,-0.749312,-0.749312,7.70828,7.70828,7.70828,7.70828,7.70828,7.70828,7.70828,5.96525,5.96525,5.96525,5.96525,5.96525,5.96525,5.96525,-2.15936,7.70828,-2.15936,-2.15936,-0.48996,-1.66235,-1.48079,-1.04601,-1.63453,4.16118,2.95891,1.47014,1.43229,1.3258,1.37398,2.21044,2.79797,2.32173,0.896283,1.8521,1.80953,4.30909,4.57658,-3.78548,32.4835,0.716448,0.642484,50.4494,3.02,9.81
2024-05-10 02:30:00,55.2189,-36.2451,-5.70053,-5.70053,-5.70053,-5.70053,-5.70053,-0.968162,-0.968162,-0.968162,-0.968162,-0.968162,-0.968162,-0.968162,-1.07423,-1.07423,-1.07423,-1.07423,-1.07423,-1.07423,-1.07423,2.50751,-0.968162,2.50751,2.50751,90.8144,-0.732214,-0.732214,-0.732214,-0.732214,-0.732214,7.51631,7.51631,7.51631,7.51631,7.51631,7.51631,7.51631,5.84594,5.84594,5.84594,5.84594,5.84594,5.84594,5.84594,-2.1922,7.51631,-2.1922,-2.1922,-0.479139,-1.62557,-1.44793,-1.02274,-1.59805,4.03011,2.88056,1.42882,1.38717,1.27145,1.32313,2.14586,2.74512,2.28148,0.883477,1.82115,1.77434,4.22583,4.49337,-4.06282,31.4511,0.692884,0.619262,48.6689,2.97,9.52
2024-05-10 02:31:00,55.9617,-35.0107,-5.62443,-5.62443,-5.62443,-5.62443,-5.62443,-0.891985,-0.891985,-0.891985,-0.891985,-0.891985,-0.891985,-0.891985,-1.10794,-1.10794,-1.10794,-1.10794,-1.10794,-1.10794,-1.10794,2.66764,-0.891985,2.66764,2.66764,90.8916,-0.728833,-0.728833,-0.728833,-0.728833,-0.728833,7.37328,7.37328,7.37328,7.37328,7.37328,7.37328,7.37328,5.9569,5.9569,5.9569,5.9569,5.9569,5.9569,5.9569,-2.04957,7.37328,-2.04957,-2.04957,-0.472908,-1.60515,-1.4308,-1.01135,-1.58143,3.97008,2.82857,1.40449,1.36651,1.26021,1.30805,2.11081,2.79523,2.3208,0.89695,1.85179,1.80737,4.30415,4.5733,-3.14929,30.9883,0.749586,0.676423,49.4317,2.94,9.47
2024-05-10 02:32:00,59.1294,-34.2307,-5.79465,-5.79465,-5.79465,-5.79465,-5.79465,-0.649267,-0.649267,-0.649267,-0.649267,-0.649267,-0.649267,-0.649267,-1.0699,-1.0699,-1.0699,-1.0699,-1.0699,-1.0699,-1.0699,2.47532,-0.649267,2.47532,2.47532,93.0475,-0.375075,-0.375075,-0.375075,-0.375075,-0.375075,7.77901,7.77901,7.77901,7.77901,7.77901,7.77901,7.77901,5.37962,5.37962,5.37962,5.37962,5.37962,5.37962,5.37962,-1.65553,7.77901,-1.65553,-1.65553,-0.477507,-1.5788,-1.34463,-0.908584,-1.35211,4.27275,2.99853,1.4962,1.4707,1.39501,1.43107,2.25619,2.51393,2.07517,0.792879,1.65193,1.62887,3.87724,4.10226,-1.9001,33.379,0.706395,0.643003,51.5794,2.48,10.03
2024-05-10 02:33:00,57.5829,-34.6958,-5.90389,-5.90389,-5.90389,-5.90389,-5.90389,-0.581559,-0.581559,-0.581559,-0.581559,-0.581559,-0.581559,-0.581559,-1.10011,-1.10011,-1.10011,-1.10011,-1.10011,-1.10011,-1.10011,2.3923,-0.581559,2.3923,2.3923,91.586,-0.216681,-0.216681,-0.216681,-0.216681,-0.216681,7.67167,7.67167,7.67167,7.67167,7.67167,7.67167,7.67167,5.22542,5.22542,5.22542,5.22542,5.22542,5.22542,5.22542,-1.76064,7.67167,-1.76064,-1.76064,-0.482233,-1.57558,-1.31298,-0.866989,-1.25556,4.23075,2.96003,1.47846,1.45624,1.38894,1.4216,2.23094,2.43273,1.9975,0.755095,1.58665,1.57923,3.7575,3.96023,-2.50308,33.0564,0.675626,0.611427,50.0529,2.33,9.86
2024-05-10 02:34:00,57.8441,-36.5835,-6.13301,-6.13301,-6.13301,-6.13301,-6.13301,-0.66069,-0.66069,-0.66069,-0.66069,-0.66069,-0.66069,-0.66069,-1.11862,-1.11862,-1.11862,-1.11862,-1.11862,-1.11862,-1.11862,2.39913,-0.66069,2.39913,2.39913,90.9884,-0.382178,-0.382178,-0.382178,-0.382178,-0.382178,7.78768,7.78768,7.78768,7.78768,7.78768,7.78768,7.78768,5.03492,5.03492,5.03492,5.03492,5.03492,5.03492,5.03492,-1.54886,7.78768,-1.54886,-1.54886,-0.505008,-1.66804,-1.41805,-0.956386,-1.42015,4.27443,3.00134,1.49734,1.47127,1.39417,1.43079,2.25763,2.33524,1.90716,0.713068,1.51155,1.51883,3.61224,3.79231,-1.6104,33.391,0.687106,0.626683,50.4841,2.66,10.02
2024-05-10 02:35:00,59.9768,-40.3064,-6.65295,-6.65295,-6.65295,-6.65295,-6.65295,-0.79189,-0.79189,-0.79189,-0.79189,-0.79189,-0.79189,-0.79189,-1.11924,-1.11924,-1.11924,-1.11924,-1.11924,-1.11924,-1.11924,2.37605,-0.79189,2.37605,2.37605,92.3604,-0.517535,-0.517535,-0.517535,-0.517535,-0.517535,8.29174,8.29174,8.29174,8.29174,8.29174,8.29174,8.29174,4.60151,4.60151,4.60151,4.60151,4.60151,4.60151,4.60151,-1.19882,8.29174,-1.19882,-1.19882,-0.550481,-1.82998,-1.57374,-1.074,-1.61648,4.52557,3.19127,1.58988,1.55772,1.46457,1.50793,2.3949,2.11966,1.71403,0.627715,1.3529,1.3834,3.28759,3.42694,-0.203949,35.3445,0.695263,0.641542,52.3768,3.06,10.66
2024-05-10 02:36:00,4.2167,-6.50996,-6.55237,-6.55237,-6.55237,-6.55237,-6.55237,3.3627,3.3627,3.3627,3.3627,3.3627,3.3627,3.3627,-1.11294,-1.11294,-1.11294,-1.11294,-1.11294,-1.11294,-1.11294,2.38028,3.3627,2.38028,2.38028,6.44223,-0.636193,-0.636193,-0.636193,-0.636193,-0.636193,-2.3138,-2.3138,-2.3138,-2.3138,-2.3138,-2.3138,-2.3138,4.52455,4.52455,4.52455,4.52455,4.52455,4.52455,4.52455,-1.17943,-2.3138,-1.17943,-1.17943,-0.545428,-1.82753,-1.59352,-1.10266,-1.68533,-0.356239,-0.736522,-0.288325,-0.122599,0.296022,0.12876,-0.353667,2.08235,1.68166,0.614145,1.32662,1.35966,3.23085,3.36464,-0.114962,-2.4827,0.69745,0.644026,9.1867,3.88,-1.09
2024-05-10 02:37:00,3.93047,-4.5394,-6.57223,-6.57223,-6.57223,-6.57223,-6.57223,3.56663,3.56663,3.56663,3.56663,3.56663,3.56663,3.56663,-1.08584,-1.08584,-1.08584,-1.08584,-1.08584,-1.08584,-1.08584,2.46322,3.56663,2.46322,2.46322,4.37479,-0.863037,-0.863037,-0.863037,-0.863037,-0.863037,-2.52938,-2.52938,-2.52938,-2.52938,-2.52938,-2.52938,-2.52938,4.60822,4.60822,4.60822,4.60822,4.60822,4.60822,4.60822,-1.11083,-2.52938,-1.11083,-1.11083,-0.552894,-1.87791,-1.67584,-1.18582,-1.85633,-0.420994,-0.810506,-0.320596,-0.144887,0.299069,0.121624,-0.397572,2.12801,1.727,0.637293,1.36518,1.38711,3.29733,3.446,0.336272,-2.97095,0.726583,0.673301,9.35047,4.17,-1.25
2024-05-10 02:38:00,63.244,-44.7298,-6.56566,-6.56566,-6.56566,-6.56566,-6.56566,-1.464,-1.464,-1.464,-1.464,-1.464,-1.464,-1.464,-1.08381,-1.08381,-1.08381,-1.08381,-1.08381,-1.08381,-1.08381,2.46573,-1.464,2.46573,2.46573,97.1088,-0.895651,-0.895651,-0.895651,-0.895651,-0.895651,9.07608,9.07608,9.07608,9.07608,9.07608,9.07608,9.07608,4.58246,4.58246,4.58246,4.58246,4.58246,4.58246,4.58246,-1.03293,9.07608,-1.03293,-1.03293,-0.553206,-1.8827,-1.68569,-1.19652,-1.87916,4.78132,3.46387,1.71075,1.64574,1.46915,1.54611,2.56163,2.11551,1.71614,0.632735,1.35637,1.37916,3.27833,3.42512,0.664633,37.285,0.730806,0.678912,55.244,3.5,11.5
2024-05-10 02:39:00,5.35011,-6.0153,-6.49029,-6.49029,-6.49029,-6.49029,-6.49029,3.30332,3.30332,3.30332,3.30332,3.30332,3.30332,3.30332,-1.05578,-1.05578,-1.05578,-1.05578,-1.05578,-1.05578,-1.05578,2.46667,3.30332,2.46667,2.46667,6.88049,-0.720589,-0.720589,-0.720589,-0.720589,-0.720589,-2.31436,-2.31436,-2.31436,-2.31436,-2.31436,-2.31436,-2.31436,4.54337,4.54337,4.54337,4.54337,4.54337,4.54337,4.54337,-0.935077,-2.31436,-0.935077,-0.935077,-0.542597,-1.82824,-1.60957,-1.1243,-1.73605,-0.373696,-0.739651,-0.291371,-0.128608,0.282592,0.118262,-0.359781,2.10028,1.70711,0.631982,1.35032,1.3683,3.25302,3.40345,1.07265,-2.6247,0.735414,0.685294,10.3501,3.97,-1.03
2024-05-10 02:40:00,5.52669,-6.18276,-6.30769,-6.30769,-6.30769,-6.30769,-6.30769,3.18664,3.18664,3.18664,3.18664,3.18664,3.18664,3.18664,-1.03285,-1.03285,-1.03285,-1.03285,-1.03285,-1.03285,-1.03285,2.36419,3.18664,2.36419,2.36419,8.36037,-0.468944,-0.468944,-0.468944,-0.468944,-0.468944,-2.19082,-2.19082,-2.19082,-2.19082,-2.19082,-2.19082,-2.19082,4.46651,4.46651,4.46651,4.46651,4.46651,4.46651,4.46651,-1.01131,-2.19082,-1.01131,-1.01131,-0.521352,-1.73068,-1.48458,-1.01056,-1.51656,-0.336535,-0.697244,-0.272868,-0.115818,0.280887,0.122382,-0.334602,2.06552,1.67975,0.622546,1.32898,1.3454,3.19871,3.34791,0.550447,-2.34447,0.69979,0.649651,10.0367,3.55,-0.96
2024-05-10 02:41:00,7.07433,-7.297,-6.26498,-6.26498,-6.26498,-6.26498,-6.26498,2.96818,2.96818,2.96818,2.96818,2.96818,2.96818,2.96818,-0.975253,-0.975253,-0.975253,-0.975253,-0.975253,-0.975253,-0.975253,2.36976,2.96818,2.36976,2.36976,11.1439,-0.391522,-0.391522,-0.391522,-0.391522,-0.391522,-1.80761,-1.80761,-1.80761,-1.80761,-1.80761,-1.80761,-1.80761,4.39776,4.39776,4.39776,4.39776,4.39776,4.39776,4.39776,-1.07399,-1.80761,-1.07399,-1.07399,-0.515903,-1.70416,-1.44895,-0.977363,-1.45153,-0.17986,-0.55867,-0.208381,-0.0618911,0.307781,0.160262,-0.242131,2.03999,1.66636,0.623278,1.3208,1.32671,3.15537,3.31313,0.30148,-1.13819,0.698781,0.647423,11.0543,3.41,-0.57
2024-05-10 02:42:00,5.49359,-9.51253,-6.41565,-6.41565,-6.41565,-6.41565,-6.41565,2.86419,2.86419,2.86419,2.86419,2.86419,2.86419,2.86419,-1.01261,-1.01261,-1.01261,-1.01261,-1.01261,-1.01261,-1.01261,2.24684,2.86419,2.24684,2.24684,9.54324,-0.289349,-0.289349,-0.289349,-0.289349,-0.289349,-1.9392,-1.9392,-1.9392,-1.9392,-1.9392,-1.9392,-1.9392,4.17218,4.17218,4.17218,4.17218,4.17218,4.17218,4.17218,-0.900579,-1.9392,-0.900579,-0.900579,-0.525427,-1.7229,-1.44535,-0.961266,-1.40414,-0.285316,-0.615029,-0.239375,-0.0981903,0.258394,0.115943,-0.291811,1.92222,1.55477,0.569693,1.22732,1.25443,2.98117,3.10809,0.774374,-1.97291,0.667722,0.621178,9.66359,3.4,-0.77
2024-05-10 02:43:00,8.1324,-8.94965,-6.11069,-6.11069,-6.11069,-6.11069,-6.11069,2.72491,2.72491,2.72491,2.72491,2.72491,2.72491,2.72491,-1.0275,-1.0275,-1.0275,-1.0275,-1.0275,-1.0275,-1.0275,2.33235,2.72491,2.33235,2.33235,13.5335,-0.242156,-0.242156,-0.242156,-0.242156,-0.242156,-1.54468,-1.54468,-1.54468,-1.54468,-1.54468,-1.54468,-1.54468,4.30546,4.30546,4.30546,4.30546,4.30546,4.30546,4.30546,-1.01217,-1.54468,-1.01217,-1.01217,-0.499587,-1.63434,-1.36513,-0.903705,-1.31273,-0.0993142,-0.468172,-0.168754,-0.0341684,0.305286,0.169917,-0.188039,1.98625,1.60965,0.592209,1.27166,1.29535,3.07886,3.21438,0.48296,-0.529924,0.689729,0.640001,11.6024,3.15,-0.32
2024-05-10 02:44:00,6.20847,-10.4764,-6.25253,-6.25253,-6.25253,-6.25253,-6.25253,2.65489,2.65489,2.65489,2.65489,2.65489,2.65489,2.65489,-1.04817,-1.04817,-1.04817,-1.04817,-1.04817,-1.04817,-1.04817,2.29479,2.65489,2.29479,2.29479,10.6557,-0.22201,-0.22201,-0.22201,-0.22201,-0.22201,-1.7829,-1.7829,-1.7829,-1.7829,-1.7829,-1.7829,-1.7829,4.05862,4.05862,4.05862,4.05862,4.05862,4.05862,4.05862,-0.793778,-1.7829,-0.793778,-0.793778,-0.510518,-1.66714,-1.38794,-0.915537,-1.32419,-0.256104,-0.564404,-0.219017,-0.0881365,0.242401,0.110367,-0.266134,1.86042,1.49359,0.538573,1.17533,1.21723,2.8911,2.99814,1.31393,-1.76329,0.687525,0.642288,10.0585,3.24,-0.61
2024-05-10 02:45:00,5.7629,-10.9259,-6.28035,-6.28035,-6.28035,-6.28035,-6.28035,2.62515,2.62515,2.62515,2.62515,2.62515,2.62515,2.62515,-1.01519,-1.01519,-1.01519,-1.01519,-1.01519,-1.01519,-1.01519,2.19364,2.62515,2.19364,2.19364,10.0263,-0.201594,-0.201594,-0.201594,-0.201594,-0.201594,-1.70262,-1.70262,-1.70262,-1.70262,-1.70262,-1.70262,-1.70262,3.8622,3.8622,3.8622,3.8622,3.8622,3.8622,3.8622,-0.793407,-1.70262,-0.793407,-0.793407,-0.512236,-1.67029,-1.38674,-0.912014,-1.3143,-0.218652,-0.534585,-0.204714,-0.0752455,0.251631,0.121108,-0.245155,1.76772,1.416,0.50812,1.11322,1.15747,2.74867,2.84591,1.11234,-1.4729,0.655695,0.61182,9.5529,3.23,-0.56
2024-05-10 02:46:00,5.19906,-11.8158,-6.30557,-6.30557,-6.30557,-6.30557,-6.30557,2.58707,2.58707,2.58707,2.58707,2.58707,2.58707,2.58707,-1.02067,-1.02067,-1.02067,-1.02067,-1.02067,-1.02067,-1.02067,2.0534,2.58707,2.0534,2.0534,9.8202,-0.179592,-0.179592,-0.179592,-0.179592,-0.179592,-1.72544,-1.72544,-1.72544,-1.72544,-1.72544,-1.72544,-1.72544,3.82174,3.82174,3.82174,3.82174,3.82174,3.82174,3.82174,-0.743514,-1.72544,-0.743514,-0.743514,-0.513703,-1.67245,-1.38445,-0.90758,-1.30275,-0.242726,-0.545342,-0.21108,-0.0835323,0.23857,0.109915,-0.255779,1.74678,1.39635,0.498812,1.09682,1.14456,2.7176,2.80963,1.03777,-1.66475,0.613738,0.572652,9.06906,3.22,-0.65
2024-05-10 02:47:00,3.68104,-13.2215,-6.53579,-6.53579,-6.53579,-6.53579,-6.53579,2.48964,2.48964,2.48964,2.48964,2.48964,2.48964,2.48964,-0.939533,-0.939533,-0.939533,-0.939533,-0.939533,-0.939533,-0.939533,2.03903,2.48964,2.03903,2.03903,6.7887,-0.209446,-0.209446,-0.209446,-0.209446,-0.209446,-1.7515,-1.7515,-1.7515,-1.7515,-1.7515,-1.7515,-1.7515,3.37261,3.37261,3.37261,3.37261,3.37261,3.37261,3.37261,-0.586778,-1.7515,-0.586778,-0.586778,-0.533061,-1.73815,-1.44303,-0.948985,-1.3675,-0.285783,-0.560269,-0.221017,-0.0983531,0.211555,0.0876986,-0.273312,1.53567,1.22065,0.430589,0.956488,1.00817,2.39274,2.46385,1.65943,-2.01055,0.61612,0.578089,7.75104,3.39,-0.68
