Time,Z,dT
1958-02-10 09:52:00,44888.8608510735,-7679.999999639975
1958-02-10 09:52:20,44888.954189748714,-7659.999999639144
1958-02-10 09:52:40,44889.04752842394,-7639.999999638314
1958-02-10 09:53:00,44889.14086709915,-7619.999999637484
1958-02-10 09:53:20,44889.234205774366,-7599.999999636653
1958-02-10 09:53:40,44889.32754444959,-7579.999999635823
1958-02-10 09:54:00,44889.4208831248,-7559.9999996349925
1958-02-10 09:54:20,44889.51422180002,-7539.999999634162
1958-02-10 09:54:40,44889.60756047524,-7519.999999633332
1958-02-10 09:55:00,44889.700899150455,-7499.999999632501
1958-02-10 09:55:20,44889.79423782567,-7479.999999631671
1958-02-10 09:55:40,44889.88757650089,-7459.999999630841
1958-02-10 09:56:00,44889.98091517611,-7439.99999963001
1958-02-10 09:56:20,44890.07425385133,-7419.99999962918
1958-02-10 09:56:40,44890.167592526544,-7399.9999996283495
1958-02-10 09:57:00,44890.26093120176,-7379.99999962752
1958-02-10 09:57:20,44890.35426987698,-7359.99999962669
1958-02-10 09:57:40,44890.4476085522,-7339.999999625859
1958-02-10 09:58:00,44890.54094722741,-7319.999999625029
1958-02-10 09:58:20,44890.63428590263,-7299.999999624199
1958-02-10 09:58:40,44890.72762457785,-7279.999999623368
1958-02-10 09:59:00,44890.82096325306,-7259.999999622538
1958-02-10 09:59:20,44890.914301928286,-7239.9999996217075
1958-02-10 09:59:40,44891.0076406035,-7219.999999620877
1958-02-10 10:00:00,44891.10097927872,-7199.999999620047
1958-02-10 10:00:20,44891.19431795394,-7179.999999619216
1958-02-10 10:00:40,44891.28765662915,-7159.999999618386
1958-02-10 10:01:00,44891.380995304375,-7139.999999617556
1958-02-10 10:01:20,44891.47433397959,-7119.999999616725
1958-02-10 10:01:40,44891.567672654804,-7099.999999615895
1958-02-10 10:02:00,44891.66101133003,-7079.9999996150655
1958-02-10 10:02:20,44891.75435000524,-7059.999999614234
1958-02-10 10:02:40,44891.84768868046,-7039.999999613405
1958-02-10 10:03:00,44891.94102735568,-7019.999999612574
1958-02-10 10:03:20,44892.03436603089,-6999.999999611744
1958-02-10 10:03:40,44892.127704706116,-6979.999999610914
1958-02-10 10:04:00,44892.22104338133,-6959.999999610083
1958-02-10 10:04:20,44892.314382056546,-6939.999999609253
1958-02-10 10:04:40,44892.40772073177,-6919.9999996084225
1958-02-10 10:05:00,44892.44838051337,-6899.999999616287
1958-02-10 10:05:20,44892.47846487975,-6879.9999996258975
1958-02-10 10:05:40,44892.50854924612,-6859.999999635508
1958-02-10 10:06:00,44892.5386336125,-6839.999999645119
1958-02-10 10:06:20,44892.56871797888,-6819.999999654729
1958-02-10 10:06:40,44892.59880234525,-6799.99999966434
1958-02-10 10:07:00,44892.62888671163,-6779.999999673951
1958-02-10 10:07:20,44892.65897107801,-6759.99999968356
1958-02-10 10:07:40,44892.68905544439,-6739.999999693171
1958-02-10 10:08:00,44892.71913981076,-6719.999999702782
1958-02-10 10:08:20,44892.74922417714,-6699.999999712392
1958-02-10 10:08:40,44892.77930854352,-6679.999999722003
1958-02-10 10:09:00,44892.80939290989,-6659.999999731614
1958-02-10 10:09:20,44892.83947727627,-6639.999999741223
1958-02-10 10:09:40,44892.86956164265,-6619.999999750834
1958-02-10 10:10:00,44892.89964600902,-6599.999999760445
1958-02-10 10:10:20,44892.9297303754,-6579.999999770055
1958-02-10 10:10:40,44892.95981474178,-6559.999999779666
1958-02-10 10:11:00,44892.98989910816,-6539.999999789276
1958-02-10 10:11:20,44893.01998347453,-6519.999999798887
1958-02-10 10:11:40,44893.05006784091,-6499.999999808497
1958-02-10 10:12:00,44893.08015220729,-6479.999999818107
1958-02-10 10:12:20,44893.11023657366,-6459.999999827718
1958-02-10 10:12:40,44893.14032094004,-6439.999999837329
1958-02-10 10:13:00,44893.17040530642,-6419.999999846939
1958-02-10 10:13:20,44893.200489672796,-6399.99999985655
1958-02-10 10:13:40,44893.23057403917,-6379.999999866161
1958-02-10 10:14:00,44893.26065840555,-6359.99999987577
1958-02-10 10:14:20,44893.290742771926,-6339.999999885381
1958-02-10 10:14:40,44893.3208271383,-6319.999999894992
1958-02-10 10:15:00,44893.350911504676,-6299.999999904602
1958-02-10 10:15:20,44893.380995871055,-6279.999999914213
1958-02-10 10:15:40,44893.411080237434,-6259.999999923823
1958-02-10 10:16:00,44893.421588462465,-6239.999999933434
1958-02-10 10:16:20,44893.396518157155,-6219.999999943045
1958-02-10 10:16:40,44893.37144785184,-6199.999999952654
1958-02-10 10:17:00,44893.34637754652,-6179.999999962265
1958-02-10 10:17:20,44893.32130724121,-6159.999999971876
1958-02-10 10:17:40,44893.296236935894,-6139.999999981486
1958-02-10 10:18:00,44893.271166630584,-6119.999999991097
1958-02-10 10:18:20,44893.24609632527,-6100.000000000708
1958-02-10 10:18:40,44893.22102601995,-6080.000000010318
1958-02-10 10:19:00,44893.19595571464,-6060.000000019929
1958-02-10 10:19:20,44893.17088540932,-6040.0000000295395
1958-02-10 10:19:40,44893.14581510401,-6020.00000003915
1958-02-10 10:20:00,44893.120744798696,-6000.000000048761
1958-02-10 10:20:20,44893.09567449338,-5980.000000058371
1958-02-10 10:20:40,44893.07060418807,-5960.000000067981
1958-02-10 10:21:00,44893.04553388275,-5940.000000077592
1958-02-10 10:21:20,44893.02046357744,-5920.000000087202
1958-02-10 10:21:40,44892.995393272126,-5900.000000096813
1958-02-10 10:22:00,44892.97032296681,-5880.000000106424
1958-02-10 10:22:20,44892.9452526615,-5860.000000116034
1958-02-10 10:22:40,44892.92018235618,-5840.000000125645
1958-02-10 10:23:00,44892.89511205087,-5820.0000001352555
1958-02-10 10:23:20,44892.870041745555,-5800.000000144866
1958-02-10 10:23:40,44892.84497144024,-5780.000000154477
1958-02-10 10:24:00,44892.81990113493,-5760.000000164087
1958-02-10 10:24:20,44892.79483082961,-5740.000000173697
1958-02-10 10:24:40,44892.7697605243,-5720.000000183308
1958-02-10 10:25:00,44892.744690218984,-5700.000000192918
1958-02-10 10:25:20,44892.71961991367,-5680.000000202529
1958-02-10 10:25:40,44892.69454960836,-5660.00000021214
1958-02-10 10:26:00,44892.66947930304,-5640.00000022175
1958-02-10 10:26:20,44892.64440899773,-5620.000000231361
1958-02-10 10:26:40,44892.61933869241,-5600.0000002409715
1958-02-10 10:27:00,44892.5942683871,-5580.000000250582
1958-02-10 10:27:20,44892.63076439133,-5560.000000233366
1958-02-10 10:27:40,44892.67589094097,-5540.000000212389
1958-02-10 10:28:00,44892.7210174906,-5520.000000191412
1958-02-10 10:28:20,44892.76614404024,-5500.000000170436
1958-02-10 10:28:40,44892.81127058987,-5480.000000149459
1958-02-10 10:29:00,44892.856397139505,-5460.0000001284825
1958-02-10 10:29:20,44892.901523689136,-5440.000000107505
1958-02-10 10:29:40,44892.94665023877,-5420.000000086528
1958-02-10 10:30:00,44892.9917767884,-5400.000000065552
1958-02-10 10:30:20,44893.03690333804,-5380.000000044575
1958-02-10 10:30:40,44893.08202988768,-5360.000000023599
1958-02-10 10:31:00,44893.12715643731,-5340.000000002621
1958-02-10 10:31:20,44893.17228298695,-5319.999999981645
1958-02-10 10:31:40,44893.21740953658,-5299.999999960668
1958-02-10 10:32:00,44893.262536086215,-5279.999999939691
1958-02-10 10:32:20,44893.307662635845,-5259.999999918715
1958-02-10 10:32:40,44893.35278918548,-5239.999999897738
1958-02-10 10:33:00,44893.39791573511,-5219.999999876761
1958-02-10 10:33:20,44893.44304228475,-5199.999999855784
1958-02-10 10:33:40,44893.48816883438,-5179.999999834808
1958-02-10 10:34:00,44893.53329538402,-5159.999999813831
1958-02-10 10:34:20,44893.57842193365,-5139.999999792854
1958-02-10 10:34:40,44893.62354848329,-5119.999999771877
1958-02-10 10:35:00,44893.66867503292,-5099.9999997509
1958-02-10 10:35:20,44893.713801582555,-5079.999999729924
1958-02-10 10:35:40,44893.75892813219,-5059.999999708947
1958-02-10 10:36:00,44893.80405468182,-5039.999999687971
1958-02-10 10:36:20,44893.84918123146,-5019.999999666994
1958-02-10 10:36:40,44893.89430778109,-4999.9999996460165
1958-02-10 10:37:00,44893.93943433073,-4979.99999962504
1958-02-10 10:37:20,44893.98456088036,-4959.999999604063
1958-02-10 10:37:40,44894.02968743,-4939.999999583087
1958-02-10 10:38:00,44894.07481397963,-4919.999999562109
1958-02-10 10:38:20,44894.119940529235,-4899.999999553343
1958-02-10 10:38:40,44894.1650670788,-4879.999999562953
1958-02-10 10:39:00,44894.210193628365,-4859.999999572564
1958-02-10 10:39:20,44894.25532017793,-4839.999999582174
1958-02-10 10:39:40,44894.300446727495,-4819.999999591784
1958-02-10 10:40:00,44894.34557327706,-4799.999999601395
1958-02-10 10:40:20,44894.390699826625,-4779.9999996110055
1958-02-10 10:40:40,44894.43582637619,-4759.999999620616
1958-02-10 10:41:00,44894.480952925755,-4739.999999630226
1958-02-10 10:41:20,44894.52607947532,-4719.9999996398365
1958-02-10 10:41:40,44894.571206024884,-4699.999999649447
1958-02-10 10:42:00,44894.61633257445,-4679.999999659058
1958-02-10 10:42:20,44894.661459124014,-4659.999999668668
1958-02-10 10:42:40,44894.70658567358,-4639.999999678278
1958-02-10 10:43:00,44894.751712223144,-4619.999999687889
1958-02-10 10:43:20,44894.79683877271,-4599.999999697499
1958-02-10 10:43:40,44894.84196532227,-4579.99999970711
1958-02-10 10:44:00,44894.88709187184,-4559.99999971672
1958-02-10 10:44:20,44894.9322184214,-4539.99999972633
1958-02-10 10:44:40,44894.97734497097,-4519.999999735941
1958-02-10 10:45:00,44895.02247152053,-4499.999999745552
1958-02-10 10:45:20,44895.0675980701,-4479.999999755162
1958-02-10 10:45:40,44895.11272461966,-4459.999999764772
1958-02-10 10:46:00,44895.15785116923,-4439.999999774383
1958-02-10 10:46:20,44895.20297771879,-4419.999999783993
1958-02-10 10:46:40,44895.24810426836,-4399.999999793604
1958-02-10 10:47:00,44895.29323081792,-4379.999999803214
1958-02-10 10:47:20,44895.33835736749,-4359.999999812824
1958-02-10 10:47:40,44895.38348391705,-4339.999999822435
1958-02-10 10:48:00,44895.42861046662,-4319.999999832045
1958-02-10 10:48:20,44895.47373701618,-4299.999999841656
1958-02-10 10:48:40,44895.518863565754,-4279.999999851267
1958-02-10 10:49:00,44895.56399011532,-4259.999999860876
1958-02-10 10:49:20,44895.609116664884,-4239.999999870487
1958-02-10 10:49:40,44895.60342957935,-4219.999999881859
1958-02-10 10:50:00,44895.59340145723,-4199.999999893381
1958-02-10 10:50:20,44895.5833733351,-4179.999999904903
1958-02-10 10:50:40,44895.57334521298,-4159.999999916426
1958-02-10 10:51:00,44895.563317090855,-4139.999999927948
1958-02-10 10:51:20,44895.55328896873,-4119.99999993947
1958-02-10 10:51:40,44895.5432608466,-4099.999999950992
1958-02-10 10:52:00,44895.533232724476,-4079.9999999625143
1958-02-10 10:52:20,44895.52320460235,-4059.9999999740367
1958-02-10 10:52:40,44895.51317648023,-4039.999999985559
1958-02-10 10:53:00,44895.503148358104,-4019.999999997081
1958-02-10 10:53:20,44895.49312023598,-4000.0000000086034
1958-02-10 10:53:40,44895.48309211386,-3980.0000000201253
1958-02-10 10:54:00,44895.47306399173,-3960.0000000316477
1958-02-10 10:54:20,44895.46303586961,-3940.00000004317
1958-02-10 10:54:40,44895.453007747485,-3920.000000054692
1958-02-10 10:55:00,44895.44297962535,-3900.0000000662144
1958-02-10 10:55:20,44895.43295150323,-3880.0000000777363
1958-02-10 10:55:40,44895.422923381106,-3860.0000000892587
1958-02-10 10:56:00,44895.41289525898,-3840.000000100781
1958-02-10 10:56:20,44895.40286713686,-3820.000000112303
1958-02-10 10:56:40,44895.392839014734,-3800.0000001238254
1958-02-10 10:57:00,44895.38281089261,-3780.0000001353474
1958-02-10 10:57:20,44895.372782770486,-3760.0000001468698
1958-02-10 10:57:40,44895.36275464836,-3740.000000158392
1958-02-10 10:58:00,44895.35272652624,-3720.000000169914
1958-02-10 10:58:20,44895.342698404114,-3700.0000001814365
1958-02-10 10:58:40,44895.33267028198,-3680.0000001929584
1958-02-10 10:59:00,44895.32264215986,-3660.000000204481
1958-02-10 10:59:20,44895.312614037735,-3640.000000216003
1958-02-10 10:59:40,44895.30258591561,-3620.000000227525
1958-02-10 11:00:00,44895.29255779349,-3600.0000002390475
1958-02-10 11:00:20,44895.28252967136,-3580.0000002505694
1958-02-10 11:00:40,44895.27250154923,-3560.0000002476813
1958-02-10 11:01:00,44895.262473427094,-3540.0000002267047
1958-02-10 11:01:20,44895.25244530495,-3520.000000205728
1958-02-10 11:01:40,44895.24241718281,-3500.000000184751
1958-02-10 11:02:00,44895.23238906067,-3480.0000001637745
1958-02-10 11:02:20,44895.222360938526,-3460.000000142798
1958-02-10 11:02:40,44895.21233281639,-3440.0000001218214
1958-02-10 11:03:00,44895.20230469425,-3420.0000001008443
1958-02-10 11:03:20,44895.1922765721,-3400.0000000798677
1958-02-10 11:03:40,44895.182248449964,-3380.000000058891
1958-02-10 11:04:00,44895.172220327826,-3360.000000037914
1958-02-10 11:04:20,44895.16219220568,-3340.0000000169375
1958-02-10 11:04:40,44895.15216408354,-3319.999999995961
1958-02-10 11:05:00,44895.1421359614,-3299.9999999749843
1958-02-10 11:05:20,44895.13210783926,-3279.9999999540073
1958-02-10 11:05:40,44895.12207971712,-3259.9999999330307
1958-02-10 11:06:00,44895.11205159498,-3239.999999912054
1958-02-10 11:06:20,44895.102023472835,-3219.999999891077
1958-02-10 11:06:40,44895.0919953507,-3199.9999998701005
1958-02-10 11:07:00,44895.08196722856,-3179.999999849124
1958-02-10 11:07:20,44895.07193910641,-3159.9999998281473
1958-02-10 11:07:40,44895.061910984274,-3139.9999998071703
1958-02-10 11:08:00,44895.051882862135,-3119.9999997861937
1958-02-10 11:08:20,44895.04185473999,-3099.999999765217
1958-02-10 11:08:40,44895.03182661785,-3079.99999974424
1958-02-10 11:09:00,44895.02179849571,-3059.9999997232635
1958-02-10 11:09:20,44895.01177037357,-3039.999999702287
1958-02-10 11:09:40,44895.00174225143,-3019.9999996813103
1958-02-10 11:10:00,44894.99171412929,-2999.9999996603333
1958-02-10 11:10:20,44894.981686007144,-2979.9999996393567
1958-02-10 11:10:40,44894.971657885006,-2959.99999961838
1958-02-10 11:11:00,44894.96162976287,-2939.999999597403
1958-02-10 11:11:20,44894.95160164072,-2919.9999995764265
1958-02-10 11:11:40,44894.94157351858,-2899.99999955545
1958-02-10 11:12:00,44894.92186289807,-2879.9999995640064
1958-02-10 11:12:20,44894.90180665382,-2859.9999995736166
1958-02-10 11:12:40,44894.881750409564,-2839.9999995832272
1958-02-10 11:13:00,44894.861694165316,-2819.999999592838
1958-02-10 11:13:20,44894.84163792106,-2799.9999996024485
1958-02-10 11:13:40,44894.82158167681,-2779.999999612059
1958-02-10 11:14:00,44894.80152543256,-2759.9999996216693
1958-02-10 11:14:20,44894.78146918831,-2739.99999963128
1958-02-10 11:14:40,44894.76141294406,-2719.9999996408906
1958-02-10 11:15:00,44894.74135669981,-2699.999999650501
1958-02-10 11:15:20,44894.72130045556,-2679.999999660112
1958-02-10 11:15:40,44894.701244211305,-2659.9999996697225
1958-02-10 11:16:00,44894.68118796706,-2639.999999679333
1958-02-10 11:16:20,44894.6611317228,-2619.9999996889433
1958-02-10 11:16:40,44894.641075478554,-2599.999999698554
1958-02-10 11:17:00,44894.6210192343,-2579.9999997081645
1958-02-10 11:17:20,44894.60096299005,-2559.999999717775
1958-02-10 11:17:40,44894.580906745796,-2539.999999727386
1958-02-10 11:18:00,44894.56085050155,-2519.999999736996
1958-02-10 11:18:20,44894.5407942573,-2499.9999997466066
1958-02-10 11:18:40,44894.520738013045,-2479.999999756217
1958-02-10 11:19:00,44894.5006817688,-2459.999999765828
1958-02-10 11:19:20,44894.48062552454,-2439.9999997754385
1958-02-10 11:19:40,44894.460569280294,-2419.999999785049
1958-02-10 11:20:00,44894.44051303604,-2399.9999997946593
1958-02-10 11:20:20,44894.42045679179,-2379.99999980427
1958-02-10 11:20:40,44894.400400547536,-2359.9999998138805
1958-02-10 11:21:00,44894.38034430329,-2339.999999823491
1958-02-10 11:21:20,44894.36028805904,-2319.999999833102
1958-02-10 11:21:40,44894.340231814786,-2299.999999842712
1958-02-10 11:22:00,44894.32017557054,-2279.9999998523226
1958-02-10 11:22:20,44894.30011932628,-2259.9999998619332
1958-02-10 11:22:40,44894.280063082035,-2239.999999871544
1958-02-10 11:23:00,44894.26978736759,-2219.9999998811545
1958-02-10 11:23:20,44894.26978736759,-2199.9999998907647
1958-02-10 11:23:40,44894.26978736759,-2179.9999999003753
1958-02-10 11:24:00,44894.26978736759,-2159.999999909986
1958-02-10 11:24:20,44894.26978736759,-2139.999999919596
1958-02-10 11:24:40,44894.26978736759,-2119.9999999292068
1958-02-10 11:25:00,44894.26978736759,-2099.999999938817
1958-02-10 11:25:20,44894.26978736759,-2079.9999999484276
1958-02-10 11:25:40,44894.26978736759,-2059.999999958038
1958-02-10 11:26:00,44894.26978736759,-2039.9999999676486
1958-02-10 11:26:20,44894.26978736759,-2019.999999977259
1958-02-10 11:26:40,44894.26978736759,-1999.9999999868694
1958-02-10 11:27:00,44894.26978736759,-1979.9999999964798
1958-02-10 11:27:20,44894.26978736759,-1960.0000000060904
1958-02-10 11:27:40,44894.26978736759,-1940.0000000157008
1958-02-10 11:28:00,44894.26978736759,-1920.0000000253112
1958-02-10 11:28:20,44894.26978736759,-1900.0000000349216
1958-02-10 11:28:40,44894.26978736759,-1880.000000044532
1958-02-10 11:29:00,44894.26978736759,-1860.0000000541427
1958-02-10 11:29:20,44894.26978736759,-1840.000000063753
1958-02-10 11:29:40,44894.26978736759,-1820.0000000733635
1958-02-10 11:30:00,44894.26978736759,-1800.0000000829739
1958-02-10 11:30:20,44894.26978736759,-1780.0000000925843
1958-02-10 11:30:40,44894.26978736759,-1760.000000102195
1958-02-10 11:31:00,44894.26978736759,-1740.0000001118053
1958-02-10 11:31:20,44894.26978736759,-1720.0000001214157
1958-02-10 11:31:40,44894.26978736759,-1700.0000001310261
1958-02-10 11:32:00,44894.26978736759,-1680.0000001406365
1958-02-10 11:32:20,44894.26978736759,-1660.0000001502472
1958-02-10 11:32:40,44894.26978736759,-1640.0000001598576
1958-02-10 11:33:00,44894.26978736759,-1620.000000169468
1958-02-10 11:33:20,44894.26978736759,-1600.0000001790786
1958-02-10 11:33:40,44894.26978736759,-1580.0000001886888
1958-02-10 11:34:00,44894.26929721047,-1560.000000198019
1958-02-10 11:34:20,44894.21915659977,-1540.000000178954
1958-02-10 11:34:40,44894.16901598907,-1520.0000001598887
1958-02-10 11:35:00,44894.11887537837,-1500.0000001408237
1958-02-10 11:35:20,44894.06873476767,-1480.0000001217586
1958-02-10 11:35:40,44894.01859415697,-1460.0000001026935
1958-02-10 11:36:00,44893.96845354627,-1440.0000000836285
1958-02-10 11:36:20,44893.91831293557,-1420.0000000645632
1958-02-10 11:36:40,44893.868172324874,-1400.0000000454982
1958-02-10 11:37:00,44893.818031714174,-1380.000000026433
1958-02-10 11:37:20,44893.767891103475,-1360.000000007368
1958-02-10 11:37:40,44893.717750492775,-1339.999999988303
1958-02-10 11:38:00,44893.667609882075,-1319.9999999692377
1958-02-10 11:38:20,44893.617469271376,-1299.9999999501727
1958-02-10 11:38:40,44893.567328660676,-1279.9999999311076
1958-02-10 11:39:00,44893.51718804998,-1259.9999999120425
1958-02-10 11:39:20,44893.46704743928,-1239.9999998929775
1958-02-10 11:39:40,44893.41690682858,-1219.9999998739122
1958-02-10 11:40:00,44893.36676621788,-1199.9999998548471
1958-02-10 11:40:20,44893.31662560717,-1179.999999835782
1958-02-10 11:40:40,44893.26648499647,-1159.999999816717
1958-02-10 11:41:00,44893.21634438577,-1139.999999797652
1958-02-10 11:41:20,44893.16620377507,-1119.9999997785867
1958-02-10 11:41:40,44893.11606316437,-1099.9999997595216
1958-02-10 11:42:00,44893.06592255367,-1079.9999997404566
1958-02-10 11:42:20,44893.01578194297,-1059.9999997213915
1958-02-10 11:42:40,44892.965641332274,-1039.9999997023265
1958-02-10 11:43:00,44892.915500721574,-1019.9999996832613
1958-02-10 11:43:20,44892.865360110874,-999.9999996641961
1958-02-10 11:43:40,44892.815219500175,-979.9999996451311
1958-02-10 11:44:00,44892.765078889475,-959.999999626066
1958-02-10 11:44:20,44892.714938278776,-939.9999996070009
1958-02-10 11:44:40,44892.664797668076,-919.9999995879358
1958-02-10 11:45:00,44892.61465705738,-899.9999995688707
1958-02-10 11:45:20,44892.58832394575,-879.9999995612883
1958-02-10 11:45:40,44892.58294300217,-859.9999995638116
1958-02-10 11:46:00,44892.577562058585,-839.9999995663348
1958-02-10 11:46:20,44892.57218111501,-819.9999995688581
1958-02-10 11:46:40,44892.56680017142,-799.9999995713814
1958-02-10 11:47:00,44892.561419227844,-779.9999995739047
1958-02-10 11:47:20,44892.55603828426,-759.999999576428
1958-02-10 11:47:40,44892.55065734068,-739.9999995789512
1958-02-10 11:48:00,44892.5452763971,-719.9999995814744
1958-02-10 11:48:20,44892.53989545352,-699.9999995839978
1958-02-10 11:48:40,44892.534514509935,-679.999999586521
1958-02-10 11:49:00,44892.52913356636,-659.9999995890444
1958-02-10 11:49:20,44892.52375262277,-639.9999995915675
1958-02-10 11:49:40,44892.51837167919,-619.9999995940908
1958-02-10 11:50:00,44892.51299073561,-599.9999995966141
1958-02-10 11:50:20,44892.507609792025,-579.9999995991374
1958-02-10 11:50:40,44892.50222884845,-559.9999996016606
1958-02-10 11:51:00,44892.49684790486,-539.9999996041839
1958-02-10 11:51:20,44892.491466961284,-519.9999996067072
1958-02-10 11:51:40,44892.4860860177,-499.9999996092305
1958-02-10 11:52:00,44892.48070507412,-479.99999961175376
1958-02-10 11:52:20,44892.47532413054,-459.999999614277
1958-02-10 11:52:40,44892.46994318696,-439.99999961680027
1958-02-10 11:53:00,44892.464562243375,-419.99999961932355
1958-02-10 11:53:20,44892.4591812998,-399.9999996218468
1958-02-10 11:53:40,44892.45380035621,-379.9999996243701
1958-02-10 11:54:00,44892.448419412634,-359.9999996268933
1958-02-10 11:54:20,44892.44303846905,-339.9999996294166
1958-02-10 11:54:40,44892.437657525465,-319.9999996319399
1958-02-10 11:55:00,44892.43227658189,-299.99999963446317
1958-02-10 11:55:20,44892.4268956383,-279.99999963698644
1958-02-10 11:55:40,44892.41068589385,-259.99999964397637
1958-02-10 11:56:00,44892.373133776964,-239.99999965976937
1958-02-10 11:56:20,44892.33558166008,-219.99999967556238
1958-02-10 11:56:40,44892.2980295432,-199.9999996913554
1958-02-10 11:57:00,44892.260477426316,-179.99999970714842
1958-02-10 11:57:20,44892.22292530943,-159.99999972294142
1958-02-10 11:57:40,44892.185373192544,-139.99999973873446
1958-02-10 11:58:00,44892.14782107566,-119.9999997545275
1958-02-10 11:58:20,44892.11026895878,-99.9999997703205
1958-02-10 11:58:40,44892.072716841896,-79.9999997861135
1958-02-10 11:59:00,44892.035164725006,-59.99999980190654
1958-02-10 11:59:20,44891.997612608124,-39.999999817699546
1958-02-10 11:59:40,44891.96006049124,-19.99999983349258
1958-02-10 12:00:00,44891.92250837436,1.5071441339387093e-07
1958-02-10 12:00:20,44891.884956257476,20.00000013492138
1958-02-10 12:00:40,44891.847404140586,40.000000119128345
1958-02-10 12:01:00,44891.8098520237,60.00000010333537
1958-02-10 12:01:20,44891.77229990682,80.00000008754233
1958-02-10 12:01:40,44891.73474778994,100.0000000717493
1958-02-10 12:02:00,44891.697195673056,120.00000005595626
1958-02-10 12:02:20,44891.659643556166,140.0000000401633
1958-02-10 12:02:40,44891.62209143928,160.00000002437025
1958-02-10 12:03:00,44891.5845393224,180.00000000857722
1958-02-10 12:03:20,44891.54698720552,199.99999999278424
1958-02-10 12:03:40,44891.50943508863,219.9999999769912
1958-02-10 12:04:00,44891.471882971746,239.99999996119817
1958-02-10 12:04:20,44891.43433085486,259.9999999454052
1958-02-10 12:04:40,44891.39677873798,279.99999992961216
1958-02-10 12:05:00,44891.3592266211,299.9999999138191
1958-02-10 12:05:20,44891.32167450421,319.9999998980261
1958-02-10 12:05:40,44891.284122387326,339.99999988223306
1958-02-10 12:06:00,44891.24657027044,359.99999986644
1958-02-10 12:06:20,44891.20901815356,379.9999998506471
1958-02-10 12:06:40,44891.17146603668,399.99999983485407
1958-02-10 12:07:00,44891.13391391979,419.99999981906103
1958-02-10 12:07:20,44891.096361802905,439.999999803268
1958-02-10 12:07:40,44891.071778499565,459.99999980755797
1958-02-10 12:08:00,44891.05673631636,479.999999826623
1958-02-10 12:08:20,44891.04169413315,499.9999998456881
1958-02-10 12:08:40,44891.026651949935,519.9999998647531
1958-02-10 12:09:00,44891.01160976673,539.9999998838182
1958-02-10 12:09:20,44890.99656758352,559.9999999028832
1958-02-10 12:09:40,44890.98152540031,579.9999999219483
1958-02-10 12:10:00,44890.9664832171,599.9999999410134
1958-02-10 12:10:20,44890.95144103389,619.9999999600784
1958-02-10 12:10:40,44890.93639885068,639.9999999791435
1958-02-10 12:11:00,44890.921356667466,659.9999999982085
1958-02-10 12:11:20,44890.90631448426,680.0000000172736
1958-02-10 12:11:40,44890.89127230105,700.0000000363386
1958-02-10 12:12:00,44890.876230117836,720.0000000554037
1958-02-10 12:12:20,44890.86118793463,740.0000000744687
1958-02-10 12:12:40,44890.84614575142,760.0000000935338
1958-02-10 12:13:00,44890.831103568205,780.0000001125989
1958-02-10 12:13:20,44890.816061385,800.0000001316638
1958-02-10 12:13:40,44890.80101920179,820.0000001507289
1958-02-10 12:14:00,44890.78597701858,840.0000001697939
1958-02-10 12:14:20,44890.77093483537,860.000000188859
1958-02-10 12:14:40,44890.75589265216,880.000000207924
1958-02-10 12:15:00,44890.74085046895,900.0000002269891
1958-02-10 12:15:20,44890.72580828574,920.0000002460541
1958-02-10 12:15:40,44890.71076610253,940.0000002651192
1958-02-10 12:16:00,44890.69572391932,960.0000002841842
1958-02-10 12:16:20,44890.68068173611,980.0000003032493
1958-02-10 12:16:40,44890.6656395529,1000.0000003223143
1958-02-10 12:17:00,44890.65059736969,1020.0000003413794
1958-02-10 12:17:20,44890.63555518648,1040.0000003604446
1958-02-10 12:17:40,44890.62051300327,1060.0000003795094
1958-02-10 12:18:00,44890.60547082006,1080.0000003985747
1958-02-10 12:18:20,44890.59042863685,1100.0000004176395
1958-02-10 12:18:40,44890.57686446771,1120.000000433887
1958-02-10 12:19:00,44890.57686446771,1140.0000004242765
1958-02-10 12:19:20,44890.57686446771,1160.000000414666
1958-02-10 12:19:40,44890.57686446771,1180.0000004050553
1958-02-10 12:20:00,44890.57686446771,1200.0000003954449
1958-02-10 12:20:20,44890.57686446771,1220.0000003858343
1958-02-10 12:20:40,44890.57686446771,1240.0000003762239
1958-02-10 12:21:00,44890.57686446771,1260.0000003666132
1958-02-10 12:21:20,44890.57686446771,1280.0000003570026
1958-02-10 12:21:40,44890.57686446771,1300.0000003473922
1958-02-10 12:22:00,44890.57686446771,1320.0000003377816
1958-02-10 12:22:20,44890.57686446771,1340.000000328171
1958-02-10 12:22:40,44890.57686446771,1360.0000003185605
1958-02-10 12:23:00,44890.57686446771,1380.00000030895
1958-02-10 12:23:20,44890.57686446771,1400.0000002993393
1958-02-10 12:23:40,44890.57686446771,1420.0000002897289
1958-02-10 12:24:00,44890.57686446771,1440.0000002801182
1958-02-10 12:24:20,44890.57686446771,1460.0000002705078
1958-02-10 12:24:40,44890.57686446771,1480.0000002608972
1958-02-10 12:25:00,44890.57686446771,1500.0000002512866
1958-02-10 12:25:20,44890.57686446771,1520.0000002416762
1958-02-10 12:25:40,44890.57686446771,1540.0000002320655
1958-02-10 12:26:00,44890.57686446771,1560.0000002224551
1958-02-10 12:26:20,44890.57686446771,1580.0000002128445
