"Timestamp","TZ","V_S6_TNG (V)","I_S6_TNG (mA)"
2024/10/12 00:24:45.011,n,2444.4476,868.73256
2024/10/12 00:24:50.004,n,2443.822,868.81024
2024/10/12 00:24:55.000,n,2444.1274,868.81024
2024/10/12 00:25:00.007,n,2443.7496,868.9188
2024/10/12 00:25:05.000,n,2443.4584,868.71728
2024/10/12 00:25:10.010,n,2443.9382,868.73256
2024/10/12 00:25:15.004,n,2444.113,868.6392
2024/10/12 00:25:20.000,n,2443.5018,868.68584
2024/10/12 00:25:25.006,n,2444.3454,868.81024
2024/10/12 00:25:30.000,n,2443.8076,868.764
2024/10/12 00:25:35.009,n,2443.851,868.77976
2024/10/12 00:25:40.003,n,2443.8076,868.79448
2024/10/12 00:25:45.000,n,2444.1564,868.98128
2024/10/12 00:25:50.006,n,2443.7202,868.53048
2024/10/12 00:25:55.000,n,2443.9238,868.7016
2024/10/12 00:26:00.092,n,2444.273,868.77976
